"1","가담 노을길","횡성읍내 가담리 꽃길을 걸을수 있는 가담노을길","1.2","1시간","전천교","강원도 횡성군 횡성읍 수류암로 383","강원도 횡성군 횡성읍 입석리 110-2","하수종말처리장 건너편","강원도 횡성군 횡성읍 수류암로 335","강원도 횡성군 횡성읍 가담리 534","가담리 뚝방길","033-340-2546","횡성군청 관광개발계","2019-06-10","37.48210533","127.9804803","4260000","강원도 횡성군"
"724","천주교 순례길 - 김기량길","제주에 처음으로 믿음의 씨앗을 뿌린        김기량 펠릭스 베드로의 순례자길","9.3","3~4시간","조천성당","제주특별자치도 제주시 조천읍 조천2길 19","","순교현양비","제주특별자치도 제주시 조천읍 함덕리 940-2","","조천성당 → 연북정 → 신흥포구 → 서우봉 → 순교현양비","064-740-6000","제주관광정보센터","2019-06-20","33.53274468","126.6312626","6500000","제주특별자치도"
"725","천주교 순례길 - 김대건길","순례길을 걷는 자는 이곳 순례길을 걷는것 자체가 예배이며 또한 고산성당과 용수성지, 신창성당 에배에 함께 할 수 있다.","12.6","3~4시간","고산성당","제주특별자치도 제주시 한경면 칠전로 1","","신창성당","제주특별자치도 제주시 한경면 조수2길 10","","고산성당 → 수월봉 → 자구내포구 → 용수포구 → 신창성당","064-740-6000","제주관광정보센터","2019-06-20","33.30119998","126.1801594","6500000","제주특별자치도"
"726","천주교 순례길 - 신축화해길","제주 근현대사의 아픔인 4·3 그리고 신축교안의 역사적인 상처를 돌아보다","12.6","3~4시간","황사평성지","제주특별자치도 제주시 기와5길 117-22","","중앙성당","제주특별자치도 제주시 관덕로8길 14","","황사평성지 → 화북성당 → 별도봉 → 관덕정 → 중앙성당","064-740-6000","제주관광정보센터","2019-06-20","33.49049736","126.5598767","6500000","제주특별자치도"
"727","천주교 순례길 - 하논성당길","시작과 끝이 연결되 있음을 깨닫게 해주는 성찰의 길","10.6","3~4시간","서귀포성당","제주특별자치도 서귀포시 태평로 398","","이중섭거리","제주특별자치도 서귀포시 서귀동 512","","서귀포성당 → 하논생태길 → 솜반내 → 지장샘 → 이중섭거리","064-740-6000","제주관광정보센터","2019-06-20","33.24422426","126.5631495","6500000","제주특별자치도"
"728","천주교순례길","예구마을선착장에서부터 망산을 중심으로 바다가 보이는 등산로를 통해 서이말등대를 들려 거제조선해양문화관까지 가는 코스이며 수산물구경을 할 수 있는 코스.","17.9","7시간40분","예구마을선착장","경상남도 거제시 일운면 와현로 225","경상남도 거제시 일운면 와현리 227","초소","경상남도 거제시 일운면 지세포해안로 41","경상남도 거제시 지세포리 929-88","예구마을선착장-예구마을공동묘지-공곶이-와현봉수대-벧엘수양관삼거리-서이말등대-U2기지옆도로-안내소-샛풍이재-거평수산-선창마을-거제조선해양문화관-초소","055-639-4354","경상남도 거제시청","2019-08-19","34.80251677","128.7155304","5370000","경상남도 거제시"
"729","천주산","산 높이는 424.6m신북면 동남쪽에 위치한산. 과거에는 두문산이나 회룡산으로 불렀다 한다.","4.6","4시간","농업기술센터","경기도 포천시 신북면 틀못이길 11-88","경기도 포천시 신북면 기지리 647-1","농업기술센터","경기도 포천시 신북면 틀못이길 11-88","경기도 포천시 신북면 기지리 647-1","1코스 농업기술센터→능선→정상2코스 신북면사무소→독곡마을→능선→정상","031-538-2039","포천시 산림과","2019-04-30","37.9232987","127.2252129","5600000","경기도 포천시"
"730","철새보러가는길","해안을 끼고 도는 수변 여행","17.2","6시간","초지진 관광안내소","인천광역시 강화군 길상면 해안동로 58","인천광역시 강화군 강화읍 초지리 1251-308","분오리돈대 입구","","인천광역시 강화군 화도면 동막리 2","초지진 → 황산도선착장 → 소황산주차장 → 섬암교 → 동검도입구 → 선두5리어판장 → 후애돈대 → 분오리돈대","032-930-3579","강화군청 문화관광과","2019-09-20","37.63261017","126.532262","3570000","인천광역시 강화군"
"731","청계산","산 높이는 849.1m계곡 물이 맑아 청계산이라 붙여졌다 한다","12.8","6시간","청계저수지","경기도 포천시 일동면 운악청계로1480번길 92","경기도 포천시 일동면 기산리 산1-1","청계저수지","경기도 포천시 일동면 운악청계로1480번길 92","경기도 포천시 일동면 기산리 산1-1","1코스 청계저수지→능선→길매봉→갈마고개→능선→정상2코스 청계저수지→큰골→정상3코스 청계저수지→마당바위→능선→정상","031-538-2039","포천시 산림과","2019-04-30","37.94052051","127.3457428","5600000","경기도 포천시"
"732","청량산유림길","청량산 유림길은 물맑은 낙동강이 굽이쳐 흐르고, 사시사철 산새가 아름다워 예부터 소금강이라 불리웠으며, 옛선현이신 주세붕, 이황, 최치원, 김생 등 당대의 학자들이 수학을 한 흔적이 아직도 곳곳에 남아 있다","5.5","4시간","입석","","경상북도 봉화군 명호면 북곡리 95-1","장인봉","","경상북도 봉화군 명호면 북곡리 산 60-1","입구→(0.5km)청량폭포→(0.1km)탐방객편의시설→(1.3km)입석→(0.8km)응진전→(0.2km)김생굴→(0.3km)청량사→(1.0km)뒷실고개→(1.0km)하늘다리→(0.3km)장인봉","054-679-6661","경상북도 봉화군청","2019-11-12","36.78148288","128.9244558","5240000","경상북도 봉화군"
"733","청화산_숲길(등산)1코스","해발 701.2m 높이의 청화산_1코스는 총길이 8.7Km 정도이며, 총 소요시간은 4시간 15분 정도 소요되는 코스입니다.","8.7","4시간 15분","주륵사폐탑지입구","","경상북도 구미시 도개면 다곡리 703-1","땅재","","경상북도 구미시 도개면 다곡리 83-3","주륵사폐탑지입구 > 주륵폭포 > 등산로갈림길 > 청화산 정상 > 땅재","054-480-5862","경상북도 구미시청","2019-06-30","36.28446547","128.3831974","5080000","경상북도 구미시"
"734","초대길","초대검사 이준, 초대 부통령 이시영, 초대 대법원장 김병로 등 대한민국 초대 직위를 역임하신 분들의 묘역","1.3","45분","근현대사기념관","서울특별시 강북구 4.19로 114","서울특별시 강북구 수유동 산73-23","근현대사기념관","서울특별시 강북구 4.19로 114","서울특별시 강북구 수유동 산73-23","근현대사기념관 - 성재 이시영 선생 묘역 - 광복군 합동 묘역 - 가인 김병로 선생 묘역 - 일성 이준열사 묘역 - 해공 신익희 선생 묘역 - 근현대사기념관","02-901-6213","서울특별시 강북구청","2019-06-04","37.64344089","127.0028327","3080000","서울특별시 강북구"
"735","초례산 숲속 힐링로드","봄꽃을 보면서 트레킹 하기 좋은길","11.8","4","나불지","","대구광역시 동구 각산동 134","초례산 정상","","대구광역시 동구 내곡동 산53-1","나불지-초례산/신서지-초례산/동곡지-초례산 정상","053-662-4122","대구광역시 동구청","2019-06-04","35.87970183","128.7197155","3420000","대구광역시 동구"
"736","초롱길","천년의 숨결 진천농다리와 그 건너편에서 시작되는 초롱길은 초평호를 따라 하늘다리로 이어지는 1km의 탁 트인 수변 탐방로다.","1","0.5","미르숲 야외음악당","","충청북도 진천군 초평면 산7-1","하늘다리","","충청북도 진천군 초평면 화산리 802-1","야외음악당 → 초롱길  → 하늘다리","043-539-3623","충청북도 진천군청","2019-06-05","36.85725397","127.554001","4450000","충청북도 진천군"
"737","최정산 누리길","최정산 주변 등산과 산딸나무길을 가볍운 산책과 함께 쉴 수 있는 휴식여가공간","34.4","15시간","최정산입구(주리)","","대구광역시 달성군 가창면 옥분리 366-3","남지장사","대구광역시 달성군 가창면 남지장사길 95","대구광역시 달성군 가창면 우록리 872","최정산입구 → 최정산 목장 → 대구미술광장, 광덕사 → 주암산 →최정산, 운흥사 → 최정산, 헐티재 → 조리봉 → 산뱅이산→ 남지장사","053-668-3763","대구광역시 달성군청","2019-06-25","35.75482526","128.6492946","3480000","대구광역시 달성군"
"738","추사 유배길 - 1코스 집념의 길","추사 김정희의 삶 절망속에서도 부단한 노력으로 학문을 연구하고 닦은 발자취 학자적인 면모를 확인할 수 있는 집념의 길을 되돌아본다.","8","3~4시간","제주추사관","제주특별자치도 서귀포시 대정읍 안성리 1661-1","","제주추사관","제주특별자치도 서귀포시 대정읍 안성리 1661-1","","추사관 → 정난주 마리아 묘 → 세미물 → 대정향교 → 추사관","064-740-6000","제주관광정보센터","2019-06-20","33.25016452","126.2782884","6500000","제주특별자치도"
"739","추사 유배길 - 2코스 인연의 길","추사의 편지, 차 등을 통해 추사의 인연을 떠올리는 길","8","3~4시간","제주추사관","제주특별자치도 서귀포시 대정읍 안성리 1661-1","","오설록","제주특별자치도 서귀포시 안덕면 신화역사로 15","","추사관 → 제주옹기박물관 → 곶자왈 → 오설록녹차밭","064-740-6000","제주관광정보센터","2019-06-20","33.25016452","126.2782884","6500000","제주특별자치도"
"740","추사 유배길 - 3코스 사색의 길","추사가 걸었던 사색의 길을 찾아        제주의 숨은 풍경을 느껴볼 수 있다.","10","4~5시간","대정향교","제주특별자치도 서귀포시 안덕면 향교로 165-17","","안덕계곡","제주특별자치도 서귀포시 안덕면 일주서로 1524","","대정향교 → 완당인보→ 산방산→ 안덕계곡","064-740-6000","제주관광정보센터","2019-06-20","33.23953143","126.2880794","6500000","제주특별자치도"
"741","추억의 하숙촌 골목길","학창시절 자취와하숙을 하며 공부했던 사람들의 기억을 재구성하여 미래세대에게 당시의 생활모습을 알릴 수 있는 추억의 하숙촌 테마거리이다. 하숙마을(시 지정 숙박시설), 추억의 담장, 각각의 건물에 건축연도를 은은하게 표기한 시간여행, 풀꽃시인 나태주의 시와 지역 예술가들의 작품이 있는 하숙촌 골목길, 주민들이 함께 조성한 화단이 정갈한 골목길 등, 지역민과 외부 관광객 모두가 공주에 대한 친근함과 정서적인 편안함을 느낄 수 있는 장소임","90","50","공주하숙마을","충청남도 공주시 제민천 1길 71","충청남도 공주시 반죽동 253-3","추억의 담장","충청남도 공주시 대통1길 20","충청남도 공주시 봉황동 36","공주하숙마을-반죽동 당간지주-제일교회 뒤 대통2길 골목-제민천1길 제민천변-대통1길8-3 골목-추억의 담장(대통1길 20)","041-840-8122","공주시","2019-05-27","36.4522608","127.1230974","4500000","충청남도 공주시"
"742","축령산 산소길(1구간)","느리고 여유있는 전망좋은 길","9","3시간","모암마을","전라남도 장성군 서삼면 모암길 45-2","전라남도 장성군 서삼면 모암리 381-2","금곡영화마을","전라남도 장성군 북일면 영화마을길 254-7","전라남도 장성군 북일면 문암리 687","모암마을→작은모암제→모암휴게소→매남삼거리→금곡사방댐분기점→금곡영화마을","061-390-7424","전라남도 장성군청","2019-06-30","35.37413456","126.7605083","4980000","전라남도 장성군"
"743","축령산 산소길(2구간)","피톤치드 향기를 맘껏 느낄 수 있는 길","6.3","2시간 10분","금곡영화마을","전라남도 장성군 북일면 영화마을길 254-7","전라남도 장성군 문암리 687","괴정마을","전라남도 장성군 서삼면 추암로 483-7","전라남도 장성군 서삼면 추암리 818","금곡영화마을→금곡입구삼거리→안내소→숲안내센터→추암마을→괴정마을","061-390-7424","전라남도 장성군청","2019-06-30","35.3951524","126.7341648","4980000","전라남도 장성군"
"744","축령산 산소길(3구간)","스트레스 해소 및 힐링을 즐길 수 있는 길","4.5","1시간 30분","괴정마을","전라남도 장성군 서삼면 추암로 483-7","전라남도 장성군 서삼면 추암리 818","대덕마을 분기점","전라남도 장성군 서삼면 대덕한신길 89-109","전라남도 장성군 서삼면 대덕리 산 100-3","괴정마을→바래길쉼터→축령산대덕휴양관→대덕마을분기점","061-390-7424","전라남도 장성군청","2019-06-30","35.35234867","126.7301729","4980000","전라남도 장성군"
"745","축령산 산소길(4구간)","치유와 휴양을 할 수 있는 길","3.8","1시간 20분","대덕마을 분기점","전라남도 장성군 서삼면 대덕한신길 89-109","전라남도 장성군 서삼면 대덕리 산 100-3","모암마을","전라남도 장성군 서삼면 모암길 45-2","전라남도 장성군 서삼면 모암리 381-2","대덕마을분기점→산소축제장→모암주자창→통나무집삼거리→모암마을","061-390-7424","전라남도 장성군청","2019-06-30","35.36121183","126.745741","4980000","전라남도 장성군"
"746","춘장대 도보여행길","서면 상하촌 - 서면 춘장대리 지내","4.49","1시간","주항배다리저수지","충청남도 서천군 서면 주원로 2","충청남도 서천군 주항리 367","춘장대해수욕장","충청남도 서천군 서면 춘장대길 20","충청남도 서천군 서면 도둔리 1319","주항배다리입구(0) → 개척도로(4.0㎞) → 춘장대입구(0.9㎞)","041-950-4740","충청남도 서천군청","2019-05-27","36.15525496","126.5716976","4580000","충청남도 서천군"
"747","출판도시길","이국적인 정취가 느껴지는 출판도시를 통과해 인공습지를 지나 탁트인 풍경의 통일전망대를 만날 수 있는 길","16","2:20","동패지하차도","경기도 고양시 일산서구 가좌동","-","성동사거리","경기도 파주시 탄현면 성동리","-","동패지하차도→출판도시(이채사거리)→송촌대교→검단사입구→성동사거리","031-956-8306","경기관광공사","2019-09-10","37.69112463","126.7204479","B551328","경기관광공사"
"748","충무공이순신만나러가는길","옥포항을 시작으로 바다와 인접한 등산로코스로 김영삼대통령생가까지 해안등산을 할 수 있는 코스.","8.2","4시간","옥포항","경상남도 거제시 옥포로2길 7 (옥포동)","경상남도 거제시 옥포동 1980","김영삼대통령생가","경상남도 거제시 장목면 옥포대첩로 743-1","경상남도 거제시 장목면 외포리 1383-3","옥포항-야망끝-옥포중앙공원-팔랑포마을-등산로-덕포해수욕장-해변촌마을-김영삼대통령생가","055-639-4354","경상남도 거제시청","2019-08-19","34.89011963","128.6960163","5370000","경상남도 거제시"
"749","충청도양반길(2코스)","산막이옛길이 끝나는 지점부터 새로 개장한 충청도양반길이 이어진다. 충청도양반길은 흙길을 고스란히 보존해 걷는 맛을 북돋는다. 천혜의 자연환경과 어우러져 걷다보면 저절로 힐링이 되는 기분에 사로잡힌다. 태곳적 신비를 그대로 간직하고 있는 충청도양반길은 높은 산과 맑은 물이 함께하는 경관이 뛰어난 곳으로 특히 아름드리 자연송림이 울창하고 다양한 수목과 야생화가 어우러져 사계절 수많은 방문객의 사랑을 받고 있는 곳이다.","13.5","4~5시간","양반길출렁다리","","충청북도 괴산군 칠성면 사은리 205","양반길출렁다리","","충청북도 괴산군 칠성면 사은리 205","양반길출렁다리 → 선유대 → 운교리목교 → 사기막리[곰넘이재] → 갈은구곡 → 갈론체험관 → 양반길출렁다리","043-830-3452","괴산군 문화관광과","2019-04-30","36.73832266","127.8376397","4460000","충청북도 괴산군"
"750","충청도양반길(3코스)","산막이옛길이 끝나는 지점부터 새로 개장한 충청도양반길이 이어진다. 충청도양반길은 흙길을 고스란히 보존해 걷는 맛을 북돋는다. 천혜의 자연환경과 어우러져 걷다보면 저절로 힐링이 되는 기분에 사로잡힌다. 태곳적 신비를 그대로 간직하고 있는 충청도양반길은 높은 산과 맑은 물이 함께하는 경관이 뛰어난 곳으로 특히 아름드리 자연송림이 울창하고 다양한 수목과 야생화가 어우러져 사계절 수많은 방문객의 사랑을 받고 있는 곳이다.","4.4","1시간","사기막리","","충청북도 괴산군 청천면 사기막리 산 44","용세골 입구","","충청북도 괴산군 청천면 지촌리 18-1","사기막리(상촌) → 사기막리(하촌) → 용추폭포 → 용세골 → 용세골입구","043-830-3452","괴산군 문화관광과","2019-04-30","36.71063044","127.8518213","4460000","충청북도 괴산군"
"751","칠천량해전길","조선시대 칠천량 해전으로 유명한 지역으로 도서지역의 해안경관을 감상할 수 있는 명품길 코스.","5.4","3시간30분","옆개(물안)해수욕장","","경상남도 거제시 하청면 어온리 산16-3","옥계마을","경상남도 거제시 하청면 칠천로 275-21","경상남도 거제시 하청면 연구리 414-1","옆개해수욕장-시도14호선-등산로-대곡고개-굿등산-옥녀봉-옥계마을","055-639-4354","경상남도 거제시청","2019-08-19","35.00161982","128.6472958","5370000","경상남도 거제시"
"752","코리아둘레길 ''''남파랑길''''(해남구간)","부산 오륙도 해맞이 공원 ~ 전남 해남 땅끝을 잇는 코리아둘레길의 남해안 구간으로 약 1,463km 90개 코스 5개 테마로 설정된 길로 해남구간은 <남도순례길> 테마에 해당되어 남도유배문화와 다양한 순례문화를 체험하는 길이다. 총연장은 약 45.8km 3코스로 이루어져 있다.","45.8","17시간","사내방조제","전라남도 강진군 신전면 운주로 589","전라남도 강진군 신전면 사초리 854","땅끝탑","전라남도 해남군 송지면 땅끝마을길 100","전라남도 해남군 송지면 송호리 산43-16","사내방조제~남창정류소~미황사 천왕문~땅끝탑","061-530-5329","해남군청 관광과","2019-06-12","34.47301897","126.7473813","4930000","전라남도 해남군"
"753","코리아트레일(구.삼남길)해남 구간","해남 땅끝 마을에서 서울까지 이어지는 국내 최장거리 트레일 워킹코스인 ‘삼남길’(호남대로)은 조선시대 10대로 중 가장 긴 우리나라 대표 도보길이다.삼남길은 해남 땅끝마을에서 시작하여 강진 영암 나주 광주 장성 전북정읍 완주 익산 충남 논산 공주 천안 경기 평택 수원 남태령 서울 남대문까지 1000리에 이르는 길로 한반도 동맥과 같은 길이다 또 이 길은 국가적인 행사를 위한 길이였으며, 유배자의 유배길이였고, 과거의 아픈 역사의 길이자 민초들의 삶과 애환이 담긴 길이다.해남의 삼남길은 땅끝 흙길과 숲길, 들길 바닷길등을 아우르고 있다. 천리 길의 시작이 있는 ‘처음 길’은  땅끝에서 장엄한 맴섬 일출과 시작한다. 땅끝마을에서 바다를 끼고 아름답게 펼쳐진 숲속 길과 좁은 삼나무길, 들길, 붉은 황토길, 마을 고샅길 바닷가 해안길 등 다양한 길을 걸으며 아름다운 도보여행의 즐거움을 만끽할 수 있는 코스이다. 일부 코스는 땅끝길(문화생태탐방로)과 비슷한 구간이 되기도 한다.","56.3","20시간","땅끝마을","전라남도 해남군 송지면 땅끝마을길 70-14 일원","전라남도 해남군 송지면 송호리 1127-4 일원","사내호","전라남도 해남군 북일면 원동길 38-8 일원","전라남도 해남군 북일면 내동리 494-1 일원","처음길(16.9km): 송지면 땅끝마을 ~ 송지면 도솔암 약수터 ~ 송지면 통호마을 /올망길(12.9km):송지면 통호마을 - 북평면 영전백화점 - 합수부지점 - 북평면 서홍마을 / 해들길(9.1km): 북평면 서홍마을 - 북평면 이진진성 우물 - 북평면 남창리 숲길 - 북평면 차경마을 / 나들길(17.4km): 북평면 차경마을 - 북평면 오산마을 전망대 - 북평면 와룡마을 짜우락샘 - 북일면 만수방파제 - 북일면 내동마을 노인정 - 사내호 - 사초사거리","061-530-5329","해남군청 관광과","2019-06-12","34.29820402","126.5293734","4930000","전라남도 해남군"
"754","큰들길","풍요와 아픔을 동시에 간직한 길","17","303분","깐치멀마을","전라북도 군산시 성산면 깐치멀1길 27-1","전라북도 군산시 성산면 산곡리 263-3","옥산맥섬석허브한증막","전라북도 군산시 옥산면 남내안길 14-6","전라북도 군산시 옥산면 남내리 156","깐치멀마을-산곡마을-고봉산-아산마을-채원병가옥-진남정(최호장군전시관)-최호장군유지-발산초교(발산리유적)-대방마을선돌-오줌바위약수터-광법사입구-대야면사무소-군산남고교-옥흥마을-옥산맥섬석허브한증막","063-454-3303","전라북도 군산시청","2019-09-10","35.97793438","126.8227674","4670000","전라북도 군산시"
"755","킨텍스길","호수공원에서 고양시를 대표하는 마이스 산업과 신한류관광의 중심지인 킨텍스가 농촌마을과 함께 공존하는 길","8","0:30","호수공원(선인장전시관)","경기도 고양시 일산동구 호수로 731","경기도 고양시 일산동구 장항동 906 일산노인종합복지관","동패지하차도","경기도 고양시 일산서구 가좌동","-","호수공원(선인장전시관)→킨텍스→고양종합운동장→가좌근린공원→동패지하차도","031-956-8306","경기관광공사","2019-09-10","37.66444643","126.7604431","B551328","경기관광공사"
"756","탁류길","백릉 채만식의 소설 탁류의 배경지, 일제강첨기의 역사적 현장","6","102분","군산근대역사박물관","전라북도 군산시 해망로 240","전라북도 군산시 장미동 1-67","군산근대역사박물관","전라북도 군산시 해망로 240","전라북도 군산시 장미동 1-67","군산근대역사박물관-구)군산세관-구)조선식량영단군산출장소-수덕공원-군산서초등학교-해망굴(흥천사)-월명공원수시탑-바다조각공원-신흥동일본식가옥-초원사진관-이성당-월명동주민센터-고우당게스트하우스-동국사-금광삼성A-선양동 해돋이공원-정주사집소설비-한참봉쌀가게소설비-개복동 예술인의 거리- 우리문고-빈해원-군산진 사적비-군산근대건축관-박물관로컬푸드-미즈카페-군산근대역사박물관","063-454-3303","전라북도 군산시청","2019-09-10","35.99081984","126.7119533","4670000","전라북도 군산시"
"757","태배길","태배길","6.4","2시간","의항해변","충청남도 태안군 소원면 구름포길 1","충청남도 태안군 소원면 의항리 산81-1","태배전망대","충청남도 태안군 소원면 구름포길 39","충청남도 태안군 소원면 의항리 산3-1","태배전망대-의항해수욕장","041-670-2691","태안군","2019-05-31","36.82874955","126.1609585","4620000","충청남도 태안군"
"758","태백고원 700 산소길","시내와 인접, 사람이 가장 살기 좋다는 해발 700m ~ 900m에 위치","12.18","10","연화산유원지","강원도 태백시 연화산길 155","강원도 태백시 백산동 산 53","연화산유원지","강원도 태백시 연화산길 155","강원도 태백시 백산동 산 53","연화산유원지 → 체험의 숲길 → 연화정전망대 → 치유의 숲길 → 송이재갈림길 → 연화산유원지","033-550-2114","태백시","2019-06-17","37.14777014","129.0108931","4220000","강원도 태백시"
"759","태청산 편백나무숲 트레킹길","건강증진과 심신의 피로를 치유하는 길","6.5","3시간 30분","봉정사","전라남도 장성군 삼계면 화산신기길 136","전라남도 장성군 삼계면 신기리 515-2","추모공원","전라남도 장성군 삼계면 영장로 900","전라남도 장성군 삼계면 부성리 산 129-1","봉정사→대화관광농원→추모공원→몰치재→봉정사","061-390-7424","전라남도 장성군청","2019-06-30","35.27569409","126.6241859","4980000","전라남도 장성군"
"760","터널이 있는 기찻길(물소리길 2코스)","남한강변 옆 공원을 건너 자전거길과 연결한 옛 철길터널을 걸으며 칙칙폭폭 기차를 상상하고 기차가 있는 갤러리를 걸어봅니다.","9.8","3시간 내외","신원역","경기도 양평군 양서면 신원역길 7","경기도 양평군 양서면 신원리 480-29","아신역","경기도 양평군 옥천면 아신역1길 23","경기도 양평군 옥천면 아신리 산 112-2","신원역→신원교 토끼굴→도곡리입구→질울고래실마을→도곡리저수지→주차장(화장실)→국수역→복포1리마을회관→원복터널→기곡터널→물소리길센터(아신갤러리)→아신역","031-770-1003","헬스투어협동조합","2019-05-24","37.52552799","127.3730597","4170000","경기도 양평군"
"761","토영이야~길(1코스-예술의 향기길)","통영 사투리인 토영과 이야는 언니나 형님을 부르는 정다운 표현으로 뜻이 맞고 이야기기 통하는 사람들끼리 정답게 걷는 길　","11.7","4시간 30분","문화마당","경상남도 통영시 통영해안로 317-3","경상남도 통영시 항남동 79-4","문화마당","경상남도 통영시 통영해안로 317-3","경상남도 통영시 항남동 79-4","300여년의 통제영 유적지와 청마 유치환등 유명 예술인의 삶의 흔적과 창작혼이 고스란히 살아 숨 쉬는 길　","055-650-0510","경상남도 통영시청","2019-04-15","34.84324039","128.4232733","5330000","경상남도 통영시"
"762","토영이야~길(2코스-미륵도길)","통영 사투리인 토영과 이야는 언니나 형님을 부르는 정다운 표현으로 뜻이 맞고 이야기기 통하는 사람들끼리 정답게 걷는 길　","19.5","7시간 30분","해저터널","경상남도 통영시 도천1길 1","경상남도 통영시 당동 1-3","해저터널","경상남도 통영시 도천1길 1","경상남도 통영시 당동 1-3","전혁림 화백의 자취와 토지의 작가 박경리 선생을 만날 수 있으며 크고 작은 섬들과쪽빛바다를 바라보며 자연과 더불어 거니는 길","055-650-0510","경상남도 통영시청","2019-04-15","34.83609626","128.4117029","5330000","경상남도 통영시"
"763","통일이음길","호젓한 오솔길을 걸으며 율무밭을 지나 청정지역 연천을 느낄 수 있으며 겨울철에는 신비로운 역고드름을 볼 수 있는 길","28","4:00","군남홍수조절지","경기도 군남면 선곡리 614-9","","역고드름","경기도 연천군 신서면 대광리","-","군남홍수조절지→로하스파크→옥계리게스트하우스→도신리방아다리→신탄리역→역고드름","031-956-8306","경기관광공사","2019-09-10","38.10417351","127.0207917","B551328","경기관광공사"
"764","통일이음길","연천의 자연체험 탐방길","20","7","군남홍수조절지","경기도 연천군 군남면 솔너머길 99","경기도 연천군 군남면 선곡리 606-2","신탄리 철도중단점","경기도 연천군 신서면 고대산길 4","경기도 연천군 신서면 대광리 169-2","군남홍수조절지 → 로하스파크 → 대광교 → 5사단신병교육대 → 신탄리 철도중단점","031-839-2148","경기도 연천군청","2019-09-24","38.10450134","127.0213801","4140000","경기도 연천군"
"765","파도길","파도길","9","3시간","만리포해변","충청남도 태안군 소원면 서해로 1 인근","충청남도 태안군 소원면 모항리 1436","파도리해변","충청남도 태안군 소원면 모항파도로 531-1 인근","충청남도 태안군 소원면 파도리 315-52","파도리해변","041-672-9738","국립공원관리공단 태안해안국립공원사무소","2019-05-31","36.78560715","126.1429715","4620000","충청남도 태안군"
"766","팔공산녹색길 숲길 1코스","도심에 인접한 첩첩산중길","11.3","4","바리고개","","대구광역시 동구 도동 산51-2","초례산","","대구광역시 동구 내곡동 산53-1","바리고개-용암산성-대암봉-요령봉-생태육교-새미기재-초례산","053-662-4122","대구광역시 동구청","2019-06-04","35.91821098","128.6720894","3420000","대구광역시 동구"
"767","팔공산녹색길 숲길 2코스","400여년 역사의 전통마을 뒷산을 오르는 길","7","2.5","바리고개","","대구광역시 동구 도동 산51-2","상매동","대구광역시 동구 매여로1길 37-11","대구광역시 동구 상매동 519","바리고개-가둥지-대암봉-요령봉-능천산-상매동","053-662-4122","대구광역시 동구청","2019-06-04","35.91821098","128.6720894","3420000","대구광역시 동구"
"768","팔공산녹색길 숲길 3코스","한적한 임도길","10.8","4","첨백당","","대구광역시 동구 평광동 산191","첨백당","","대구광역시 동구 평광동 산191","첨백당-모영재-새미기재-집지골-첨백당","053-662-4122","대구광역시 동구청","2019-06-04","35.92765542","128.6905691","3420000","대구광역시 동구"
"769","팔공산올레길 1코스","북지장사 가는 길 (남녀노소 모두 가볍게 걷기 좋은 솔숲길)","2.5","1","시인의길","대구광역시 동구 팔공산로254길12-2","대구광역시 동구 도학동 648","북지장사","대구광역시 동구 도장길 243","대구광역시 동구 도학동 620","시인의길 - 돌집마당 - 방짜유기박물관 - 북지장사 - 북지장사 뒷길","053-662-4122","대구광역시 동구청","2019-06-04","35.97267444","128.6998119","3420000","대구광역시 동구"
"770","팔공산올레길 2코스","한실골 가는 길 (마을의 문화와 역사가 함께 어우러진 매력있는 길)","11","4","신숭겸장군유적지","대구광역시 동구 신숭겸길 17","대구광역시 동구 지묘동 526","파계사","대구광역시 동구 중대동 7","대구광역시 동구 도학동 620","신숭겸장군유적지 - 소원만디 - 전망대 - 열재 - 용진마을 - 노태우 전대통령 생가 - 팔공산순환도로 - 파계사","053-662-4122","대구광역시 동구청","2019-06-04","35.94210574","128.6409753","3420000","대구광역시 동구"
"771","팔공산올레길 3코스","부인사 도보길(정겨운 시골마을이 연상되는 길)","10","3.5","미곡동입구","","대구광역시 동구 미곡동 191-6","동화집단시설지구","","대구광역시 동구 용수동 37-1","미곡동 - 용수동당산-농연서당-팔공산순환도로 가로수길-동화집단시설지구","053-662-4122","대구광역시 동구청","2019-06-04","35.95520778","128.6854639","3420000","대구광역시 동구"
"772","팔공산올레길 4코스","평광동 왕건길 (도심속 농촌마을의 풍요롭고 따뜻한 정취가 담긴길)","7.5","2.5","효자 강순항 나무","","대구광역시 동구 평광동 1189","평광동종점 버스정류장","","대구광역시 동구 평광동 1543-1","효자 강순항 나무-모영재-재바우공원-첨백당-평광종점 버스정류장","053-662-4122","대구광역시 동구청","2019-06-04","35.93322023","128.68548","3420000","대구광역시 동구"
"773","팔공산올레길 5코스","성재서당 가는길(마을의 풍성함과 고즈넉함을 느낄 수 있는길","6.7","2.5","구암마을","","대구광역시 동구 미대동 478-8","미대동버스정류장","","대구광역시 동구 미대동 804","구암마을-동화천 달맞이길-미타사-내동 굴다리-내동 보호수-성재마당-미대동 버스정류장","053-662-4122","대구광역시 동구청","2019-06-04","35.95368705","128.6797837","3420000","대구광역시 동구"
